,latitude,longitude,population,review_count,is_open,alcohol,parking,good_for_kids,reservations,delivery,takeout,accepts_credit_cards,stars
16266,40.0820233,-88.2959126,25829,39.0,0.0,0,1,1,1,1,1,1,3.5
16267,40.0819642,-88.2961397,25829,66.0,1.0,1,1,1,0,1,1,1,4.5
16268,40.081594,-88.296677,25829,91.0,1.0,0,1,1,1,0,1,1,3.0
16269,40.083446,-88.297332,25829,27.0,0.0,0,1,1,1,0,1,1,3.5
16270,40.0634243532,-88.2950162888,25829,59.0,1.0,1,1,1,0,0,1,1,3.5
16271,40.1468187572,-88.259077211,25829,27.0,1.0,1,0,1,0,1,1,1,3.0
16272,40.139042,-88.258619,25829,46.0,1.0,0,1,1,1,1,1,1,3.0
16273,40.1404083,-88.2573124766,25829,51.0,1.0,1,1,1,0,1,1,1,2.0
16274,40.140347,-88.2583868,25829,26.0,1.0,1,0,1,0,0,1,1,2.0
16275,40.1461642295,-88.2573525164,25829,66.0,1.0,1,1,1,0,0,1,1,4.0
16276,40.13727,-88.2560426,25829,80.0,1.0,0,1,1,0,0,1,1,2.5
16277,40.144955,-88.257228,25829,56.0,1.0,0,1,1,1,0,1,1,3.5
16278,43.0548519,-89.450401,49660,123.0,1.0,0,1,1,0,1,1,1,3.5
16279,43.016974,-89.42269,49660,39.0,1.0,1,1,1,0,1,1,1,2.5
16280,43.0160641166,-89.4289027521,49660,31.0,1.0,0,1,1,0,0,1,1,3.0
16281,43.06713,-89.414179,49660,32.0,1.0,0,1,1,0,1,1,1,3.0
16282,43.0674211,-89.4129899,49660,340.0,1.0,1,1,1,0,0,1,0,4.0
16283,43.0144898,-89.4274581,49660,63.0,1.0,0,1,1,1,0,1,1,2.5
16284,43.052916,-89.435789,49660,207.0,1.0,0,1,1,0,0,1,1,3.5
16285,43.0177969,-89.4233931,49660,4.0,0.0,1,0,1,0,0,1,1,4.0
16286,43.0192882,-89.4200437,49660,20.0,1.0,0,1,1,0,0,1,1,3.0
16287,43.0447349,-89.4764375,49660,41.0,1.0,0,1,1,1,1,1,1,3.5
16288,43.0354313,-89.444136,49660,31.0,0.0,0,1,0,0,0,1,1,3.5
16289,43.0577149,-89.4283703,49660,48.0,1.0,0,1,1,1,0,1,1,3.5
16290,43.0676175,-89.4106017,49660,48.0,0.0,1,1,0,0,1,1,1,1.5
16291,43.0566805,-89.4288493,49660,225.0,0.0,0,1,1,1,0,1,1,3.5
16292,43.0565808,-89.4291096,49660,237.0,1.0,0,1,1,1,1,1,1,4.0
16293,43.067636,-89.41268,49660,54.0,1.0,0,1,0,1,0,1,1,2.5
16294,43.0676767,-89.4101225,49660,18.0,0.0,0,1,0,0,0,1,1,3.0
16295,43.0061927664,-89.3347907211,49660,34.0,1.0,0,1,1,0,0,1,1,3.0
16296,43.0472739,-89.5031023,49660,49.0,0.0,1,1,1,0,1,1,1,3.5
16297,43.036741,-89.454733,49660,9.0,0.0,0,0,1,1,0,1,1,3.5
16298,43.0649299,-89.4165809,49660,68.0,1.0,0,1,1,0,1,1,1,4.0
16299,43.052315,-89.474307,49660,67.0,0.0,0,1,1,1,1,1,1,2.0
16300,43.0530808705,-89.4353247006,49660,36.0,1.0,1,1,0,0,0,1,1,5.0
16301,43.0383601531,-89.4519029194,49660,41.0,0.0,1,1,1,0,0,1,1,4.0
16302,43.0144898,-89.4274581,49660,29.0,1.0,1,0,1,0,1,1,1,3.0
16303,43.032073,-89.4604622,49660,29.0,1.0,0,1,0,0,0,1,0,3.5
16304,43.0502739,-89.47455,49660,120.0,0.0,0,1,1,1,1,1,1,3.5
16305,43.046632,-89.476479,49660,46.0,1.0,1,1,1,0,1,1,1,4.5
16306,43.038073,-89.45202,49660,25.0,0.0,0,1,1,0,0,1,1,4.0
16307,43.0153015,-89.4301101,49660,289.0,1.0,0,1,1,1,0,1,1,3.5
16308,43.049322,-89.474083,49660,52.0,1.0,1,1,1,0,0,1,1,4.5
16309,43.0651445,-89.4164103,49660,330.0,1.0,0,1,1,0,1,1,1,4.5
16310,43.0202667,-89.4191253,49660,159.0,1.0,0,1,1,1,1,1,1,3.5
16311,43.0565808,-89.4291096,49660,217.0,1.0,0,1,1,0,1,1,1,4.0
16312,43.038073,-89.45202,49660,101.0,1.0,0,1,1,1,1,1,1,4.0
16313,43.0003778,-89.4258729,49660,68.0,1.0,0,1,1,0,1,1,1,3.0
16314,43.0574859,-89.4280746,49660,220.0,0.0,0,1,0,1,0,1,1,4.0
16315,43.0325352,-89.4780944,49660,37.0,1.0,1,0,1,0,0,1,1,3.5
16316,43.0181975532,-89.4226567632,49660,117.0,1.0,0,1,1,0,1,1,1,4.0
16317,43.0828269,-89.4752687,49660,22.0,0.0,1,1,1,0,0,1,1,3.5
16318,43.0146724441,-89.4301021883,49660,81.0,1.0,0,1,1,1,1,1,1,3.0
16319,43.0575507,-89.4285296,49660,118.0,0.0,0,1,1,1,0,1,1,3.5
16320,43.016651,-89.4234906,49660,31.0,1.0,0,1,0,1,0,1,1,3.0
16321,43.023349,-89.418612,49660,95.0,1.0,0,1,1,0,1,1,1,4.0
16322,43.064652,-89.416998,49660,64.0,1.0,0,1,1,0,0,1,1,4.5
16323,43.0648055,-89.416854,49660,97.0,0.0,0,1,1,1,0,0,1,3.5
16324,43.0380618,-89.4515848,49660,9.0,0.0,0,1,1,1,1,1,1,4.0
16325,43.0649127,-89.4167127,49660,39.0,0.0,0,1,1,0,1,1,1,3.5
16326,43.0193330474,-89.4205570221,49660,16.0,0.0,0,1,1,1,1,1,1,3.0
16327,43.0579525,-89.4273753,49660,46.0,1.0,0,1,1,0,0,1,1,3.5
16328,43.0469096,-89.4770975,49660,99.0,0.0,0,1,1,1,1,1,1,3.5
16329,43.0354313,-89.4441063,49660,34.0,1.0,0,1,1,0,0,1,1,4.0
16330,43.067354,-89.4130592,49660,121.0,1.0,1,1,1,0,0,1,1,4.0
16331,43.0212848052,-89.4189745001,49660,15.0,0.0,1,1,1,0,1,1,1,3.5
16332,43.0171295818,-89.4230023641,49660,81.0,1.0,0,1,1,0,0,1,1,4.5
16333,43.0495471,-89.4740771,49660,134.0,1.0,0,1,1,1,1,1,1,4.0
16334,43.0571808,-89.428167,49660,72.0,1.0,0,1,1,1,1,1,1,4.0
16335,43.064708,-89.416916,49660,65.0,0.0,0,1,1,0,0,1,1,2.5
16336,43.0509638462,-89.4728949666,49660,7.0,1.0,1,1,1,0,1,1,1,3.0
16337,43.0180908538,-89.4233251476,49660,151.0,1.0,0,1,1,1,0,1,1,3.5
16338,43.0675481,-89.4102847,49660,22.0,1.0,0,1,1,0,1,1,1,4.0
16339,43.067569,-89.410727,49660,50.0,1.0,0,1,1,0,0,1,1,3.5
16340,43.0202796,-89.4192092,49660,62.0,0.0,0,1,1,1,0,1,1,3.5
16341,43.0504226345,-89.4747456908,49660,99.0,1.0,0,1,1,0,1,1,1,3.5
16342,43.006191,-89.426755,49660,40.0,0.0,0,1,0,1,0,1,1,3.5
16343,43.0352412,-89.4535994,49660,27.0,1.0,1,1,1,0,1,1,1,3.5
16344,43.064034,-89.4180188,49660,342.0,1.0,0,1,0,0,0,0,1,4.0
16345,43.0749094,-89.3984154,49660,26.0,1.0,1,1,1,0,1,1,1,4.0
16346,43.0351708,-89.456284,49660,70.0,1.0,1,1,1,0,0,1,1,4.5
16347,43.0576515,-89.4276171,49660,76.0,0.0,1,1,1,0,0,1,1,3.5
16348,43.005728,-89.427154,49660,155.0,1.0,0,1,1,1,1,1,1,3.0
16349,43.0322903775,-89.457105,49660,6.0,1.0,1,1,1,0,1,1,1,1.5
16350,43.0571808,-89.428167,49660,21.0,1.0,0,1,1,0,1,1,1,3.5
16351,34.93508,-80.7489398,56910,13.0,1.0,1,0,1,0,0,1,1,2.5
16352,34.9242833,-80.7403866,56910,39.0,1.0,1,0,1,0,1,1,1,3.5
16353,34.9253528,-80.7432028,56910,37.0,1.0,0,1,0,0,0,1,1,4.5
16354,34.935156,-80.751353,56910,149.0,1.0,1,1,1,0,0,1,1,4.0
16355,34.9336748,-80.7501088,56910,89.0,1.0,0,0,1,0,0,1,1,3.5
16356,34.954505,-80.7597407,56910,80.0,1.0,0,0,1,0,0,1,1,3.0
16357,34.9248301,-80.7427751,56910,21.0,0.0,0,1,1,0,0,1,1,3.5
16358,34.937832,-80.7504118,56910,68.0,1.0,0,1,1,1,0,1,1,4.0
16359,34.954127,-80.759349,56910,29.0,1.0,0,0,1,0,0,1,1,2.0
16360,34.9373103,-80.7502166,56910,69.0,1.0,0,1,1,0,0,1,1,4.0
16361,34.924601,-80.742835,56910,70.0,1.0,1,0,1,0,0,1,1,4.0
16362,34.9235888,-80.7501152,56910,55.0,1.0,0,1,1,0,0,1,1,3.5
16363,34.9538515457,-80.759114411,56910,41.0,0.0,1,0,1,0,0,1,1,3.0
16364,34.9386813,-80.7508015,56910,3.0,1.0,1,0,1,0,0,1,1,4.5
16365,34.9263618,-80.7441826,56910,11.0,0.0,1,0,1,0,1,1,1,4.5
16366,34.9246135,-80.7430295,56910,216.0,1.0,0,1,1,0,0,1,1,4.0
16367,34.956814,-80.756978,56910,46.0,1.0,1,1,1,0,0,1,1,2.0
16368,34.9245457444,-80.7440138608,56910,82.0,1.0,1,1,1,0,0,1,1,4.5
16369,34.924865,-80.7404126,56910,140.0,1.0,0,1,1,1,0,1,1,4.0
16370,34.923948574,-80.7496417448,56910,59.0,0.0,0,1,1,1,0,1,1,2.5
16371,34.9253076,-80.7441894,56910,108.0,1.0,0,1,1,0,0,1,1,4.0
16372,34.9243485,-80.7448698,56910,93.0,0.0,0,0,0,1,0,0,1,4.5
16373,34.9248398848,-80.7417117097,56910,9.0,0.0,1,1,1,0,0,1,1,4.0
16374,34.9236099,-80.750146,56910,8.0,0.0,0,1,0,1,0,1,1,3.0
16375,34.9552617,-80.7591402,56910,55.0,1.0,0,0,1,0,0,1,1,3.0
16376,34.9336838496,-80.7501544431,56910,37.0,1.0,0,1,1,1,1,1,1,4.0
16377,34.9244434,-80.7441553,56910,65.0,0.0,0,1,1,1,0,1,1,3.5
16378,41.626652,-81.433992,35755,90.0,1.0,0,1,1,1,0,1,1,4.0
16379,41.639806,-81.406096,35755,87.0,1.0,0,1,1,1,0,1,1,4.0
16380,41.5836771,-81.3505742,35755,25.0,1.0,0,1,1,1,1,1,1,3.5
16381,41.6262114,-81.42652,35755,27.0,1.0,0,0,1,1,0,1,1,3.5
16382,41.6062909,-81.4368148,35755,19.0,1.0,0,1,1,0,0,1,1,3.5
16383,41.6261541696,-81.4353374967,35755,11.0,1.0,1,0,1,0,0,1,1,3.5
16384,41.63991,-81.4070152,35755,108.0,1.0,0,1,0,1,0,1,1,4.0
16385,41.6293334,-81.4210012,35755,20.0,0.0,0,1,1,0,1,1,1,3.0
16386,41.586444,-81.442671,35755,60.0,1.0,0,1,1,1,0,1,1,3.5
16387,41.5990661,-81.3473109,35755,35.0,1.0,0,1,1,0,0,1,1,4.0
16388,41.6072477,-81.4411265,35755,27.0,1.0,1,0,1,0,1,1,1,3.5
16389,41.6271011,-81.4299227,35755,7.0,0.0,1,1,1,0,0,1,1,4.0
16390,41.6855388,-81.3958775,35755,10.0,1.0,0,1,1,0,0,0,1,3.5
16391,41.6434328,-81.4062192,35755,205.0,1.0,0,1,1,1,0,1,1,4.0
16392,41.605039,-81.438829,35755,35.0,1.0,1,1,1,0,0,1,1,3.0
16393,41.6274977979,-81.4288331723,35755,27.0,1.0,1,1,1,0,1,1,1,4.5
16394,41.6428846,-81.4296946,35755,22.0,1.0,1,1,1,0,0,1,1,3.5
16395,41.6293502,-81.4210238,35755,19.0,1.0,1,0,1,0,1,1,1,4.5
16396,41.642139,-81.411145,35755,8.0,0.0,1,1,1,0,1,1,1,3.5
16397,41.6407652,-81.4062866,35755,110.0,0.0,0,1,1,0,0,1,1,3.5
16398,41.6265131,-81.4378798,35755,12.0,1.0,0,0,1,1,0,1,1,3.5
16399,41.6284985,-81.4259992,35755,74.0,1.0,0,1,1,0,1,1,1,3.0
16400,41.6408766,-81.4077526,35755,34.0,1.0,0,1,0,0,0,1,1,3.0
16401,41.6414038497,-81.4064665139,35755,6.0,0.0,1,1,1,0,1,1,1,3.5
16402,41.606407,-81.437956,35755,37.0,1.0,0,1,1,1,1,1,1,2.0
16403,41.5874636,-81.439506,35755,11.0,0.0,0,1,1,1,0,1,1,3.5
16404,41.6072477,-81.4411265,35755,46.0,1.0,0,0,1,1,1,1,1,3.0
16405,41.62726,-81.4266671,35755,9.0,1.0,1,1,1,0,0,1,1,4.0
16406,41.6263299,-81.435396,35755,27.0,1.0,1,1,1,0,0,1,1,3.5
16407,41.626194,-81.429707,35755,49.0,1.0,0,1,0,1,0,1,1,4.0
16408,41.6301621,-81.4172957,35755,50.0,1.0,0,1,1,0,0,1,1,3.5
16409,41.6273866,-81.4270198,35755,11.0,0.0,1,0,1,0,1,1,1,3.0
16410,41.6234487,-81.4392608,35755,52.0,0.0,1,1,1,0,0,1,1,2.0
16411,41.5868758,-81.4419328,35755,131.0,1.0,0,1,1,1,1,1,1,4.5
16412,41.6221531,-81.3595129,35755,99.0,1.0,1,1,1,1,1,1,1,4.5
16413,41.6955557,-81.3994918,35755,4.0,1.0,1,1,1,0,0,0,0,3.0
16414,41.6281524834,-81.427716,35755,44.0,1.0,0,0,1,0,0,1,1,3.0
16415,41.6401214815,-81.4066023007,35755,106.0,1.0,1,1,1,0,0,1,1,4.5
16416,41.6241303,-81.4410659,35755,14.0,1.0,1,0,1,0,1,1,1,3.0
16417,41.6055782,-81.4403803647,35755,29.0,1.0,1,0,1,0,1,1,1,2.0
16418,41.6414805204,-81.4055988193,35755,235.0,1.0,0,1,1,1,1,1,1,3.5
16419,41.6407198,-81.4053605,35755,123.0,1.0,0,1,0,1,0,1,1,3.5
16420,41.6413605032,-81.4064665139,35755,93.0,1.0,0,1,0,0,0,1,1,4.0
16421,41.6071023,-81.4414043,35755,10.0,1.0,1,0,1,0,1,1,1,4.0
16422,41.6477243851,-81.3875831,35755,29.0,1.0,0,0,1,0,0,1,1,3.5
16423,41.6415207,-81.4080439,35755,123.0,1.0,0,1,0,1,0,1,1,3.5
16424,41.6071023,-81.4414043,35755,74.0,1.0,0,1,1,0,0,1,1,3.5
16425,41.6234996,-81.4441874,35755,21.0,0.0,0,1,1,1,0,1,1,3.5
16426,41.6388814,-81.3715636,35755,9.0,0.0,0,0,1,1,0,1,1,3.5
16427,41.627283,-81.431397,35755,17.0,1.0,1,0,1,0,1,1,1,2.0
16428,41.626818,-81.4297011,35755,72.0,1.0,0,1,1,0,0,1,1,1.5
16429,41.6251751744,-81.4407156408,35755,32.0,1.0,1,1,1,0,1,1,1,2.5
16430,41.6266874,-81.4267018,35755,27.0,1.0,0,1,0,1,0,1,1,4.0
16431,41.6401927,-81.4063265,35755,100.0,1.0,0,1,0,1,0,0,1,4.5
16432,41.586725667,-81.439266077,35755,98.0,1.0,0,0,1,1,1,1,1,3.5
16433,41.62867,-81.4252688,35755,17.0,0.0,1,1,1,0,1,1,1,3.5
16434,41.625364,-81.438351,35755,26.0,1.0,1,0,1,0,1,1,1,1.5
16435,41.6266903,-81.4339502,35755,23.0,1.0,1,0,1,0,1,1,1,3.5
16436,41.620601,-81.358325,35755,12.0,1.0,1,1,1,0,1,1,1,4.0
16437,41.5835045333,-81.3712793301,35755,73.0,1.0,0,1,1,1,0,1,1,3.5
16438,41.641648,-81.406743,35755,61.0,1.0,1,1,1,0,0,1,0,4.5
16439,41.6421681849,-81.4235063706,35755,6.0,1.0,1,0,1,0,0,1,1,3.5
16440,41.6239143,-81.4417201,35755,36.0,1.0,1,1,1,0,1,1,1,4.0
16441,41.6415719,-81.4063641,35755,51.0,1.0,0,1,0,1,0,1,1,4.0
16442,41.641489,-81.406855,35755,98.0,1.0,0,1,0,1,0,1,1,3.5
16443,41.6376434,-81.4086539,35755,14.0,1.0,1,0,1,0,1,1,1,2.5
16444,41.6404065,-81.4063844,35755,109.0,1.0,0,1,0,1,0,1,1,3.5
16445,41.6955873,-81.3998406,35755,7.0,1.0,0,1,0,0,0,0,1,3.5
16446,41.641356,-81.4068685,35755,54.0,1.0,1,1,0,1,0,1,1,4.0
16447,41.6419669,-81.4063498,35755,51.0,0.0,0,1,1,1,0,1,1,3.0
16448,41.6054135,-81.4388881,35755,22.0,0.0,1,1,1,0,0,1,1,2.5
16449,41.642125,-81.411315,35755,11.0,1.0,1,1,1,0,1,1,1,3.5
16450,41.6406737217,-81.4064789546,35755,44.0,1.0,1,1,1,1,1,1,1,4.5
16451,41.626528,-81.43903,35755,40.0,1.0,1,0,1,0,0,1,1,2.0
16452,41.6973869,-81.3932766,35755,62.0,1.0,1,1,1,0,0,1,1,4.0
16453,41.6266903,-81.4339502,35755,20.0,1.0,1,1,1,0,1,1,1,3.0
16454,41.60434,-81.438285,35755,90.0,1.0,0,1,1,0,0,1,1,3.5
16455,35.4113027,-80.5822461,54829,7.0,0.0,1,0,1,0,1,1,1,3.0
16456,35.437968,-80.605548,54829,40.0,1.0,1,1,1,0,0,1,1,2.5
16457,35.4328154,-80.603506,54829,49.0,1.0,1,1,1,0,0,1,1,3.5
16458,35.4090355,-80.5797955,54829,47.0,1.0,1,1,1,0,0,1,1,4.5
16459,35.4105168,-80.5807261,54829,21.0,0.0,1,1,1,0,0,1,1,4.5
16460,35.4285550577,-80.5994850397,54829,5.0,1.0,0,0,1,1,1,1,1,2.5
16461,35.431895,-80.604242,54829,29.0,1.0,0,1,1,0,0,1,1,2.5
16462,35.4403458,-80.6067373,54829,14.0,1.0,1,0,1,0,0,1,1,2.0
16463,35.4089100659,-80.5795615911,54829,110.0,1.0,0,1,1,1,1,1,1,4.5
16464,35.4324259,-80.602812,54829,52.0,1.0,0,0,1,0,1,1,1,3.5
16465,35.4399383,-80.6075277,54829,18.0,1.0,1,0,1,0,1,1,1,1.5
16466,35.44135,-80.607137,54829,32.0,1.0,1,1,1,0,1,1,1,2.5
16467,35.447144,-80.600265,54829,37.0,1.0,0,1,1,0,1,1,1,3.5
16468,35.3963270574,-80.6119063492,54829,13.0,1.0,1,0,1,0,0,1,1,2.5
16469,35.4385145146,-80.6062140316,54829,24.0,1.0,1,0,1,0,1,1,1,3.0
16470,35.4339043,-80.604135,54829,18.0,0.0,1,1,1,0,0,1,1,4.0
16471,35.4094288,-80.5804495,54829,76.0,1.0,0,1,1,1,0,1,1,3.5
16472,35.4101165,-80.5811003,54829,139.0,1.0,0,1,1,1,0,1,1,4.0
16473,35.3879325,-80.5609358,54829,20.0,0.0,0,1,1,1,1,1,1,4.0
16474,35.4005433,-80.5262147,54829,12.0,0.0,0,0,1,1,0,0,1,2.5
16475,35.440339,-80.603524,54829,52.0,1.0,0,1,1,0,0,1,1,3.5
16476,35.446819,-80.5991685,54829,45.0,1.0,0,1,1,0,0,1,1,4.0
16477,35.4462561,-80.5980255,54829,24.0,0.0,0,1,1,1,0,1,1,3.0
16478,35.4465397,-80.6002538,54829,88.0,1.0,0,1,1,0,0,1,1,4.5
16479,35.3881174265,-80.5611057312,54829,26.0,1.0,0,0,1,0,1,1,1,3.0
16480,35.3706451,-80.5481191,54829,70.0,1.0,0,1,1,0,0,1,1,3.5
16481,35.4104943,-80.5807749,54829,143.0,1.0,0,1,1,1,1,1,1,4.0
16482,35.3879325,-80.5609358,54829,12.0,1.0,0,1,1,1,1,1,1,3.0
16483,35.368956,-80.711873,54829,164.0,1.0,0,1,1,0,0,1,1,3.5
16484,35.410861,-80.5818332,54829,75.0,1.0,0,1,0,1,0,1,1,4.0
16485,35.3834685,-80.5844283,54829,19.0,0.0,1,1,1,0,1,1,1,4.5
16486,35.4403311,-80.6035231,54829,3.0,0.0,1,1,1,0,0,1,1,3.5
16487,35.4440933,-80.5957851,54829,35.0,1.0,0,1,1,0,0,1,1,2.5
16488,35.3961974,-80.61221,54829,41.0,1.0,1,1,1,0,0,1,1,4.5
16489,35.436586,-80.605211,54829,36.0,1.0,0,1,1,0,0,1,1,3.5
16490,35.4105459,-80.581798,54829,74.0,1.0,0,1,1,1,0,1,1,4.0
16491,35.0095827835,-80.5635884487,54829,5.0,1.0,1,0,1,0,0,1,1,3.0
16492,35.4382855,-80.6058057,54829,10.0,1.0,1,0,1,0,1,1,1,4.0
16493,35.4191007,-80.5716416,54829,15.0,1.0,1,0,1,0,0,1,1,3.5
16494,35.438698,-80.607466,54829,28.0,1.0,1,0,1,1,0,1,1,3.0
16495,35.4440821,-80.5957645,54829,47.0,0.0,0,0,1,1,0,1,1,3.5
16496,35.4475856,-80.5996181,54829,38.0,0.0,1,1,1,0,0,1,1,4.0
16497,35.3705005,-80.5479896,54829,24.0,1.0,1,0,1,0,0,1,1,4.0
16498,35.4095655,-80.5805972,54829,23.0,1.0,1,0,1,0,0,1,1,3.5
16499,35.4387588,-80.6065205,54829,20.0,1.0,1,1,1,0,1,1,1,1.5
16500,35.4319404,-80.6061584,54829,18.0,0.0,1,1,1,0,1,1,1,4.0
16501,35.4034284,-80.6087447,54829,19.0,1.0,1,0,1,0,0,1,1,2.5
16502,35.4462216,-80.5980407,54829,53.0,1.0,1,1,1,0,0,1,1,4.0
16503,35.4403096,-80.6030078,54829,6.0,1.0,1,0,1,0,1,1,1,3.0
16504,35.3703445928,-80.5502068687,54829,5.0,1.0,1,0,1,0,1,1,1,3.0
16505,35.4120106,-80.5687126,54829,39.0,1.0,0,1,1,1,0,1,1,3.0
16506,35.4359659,-80.6047205,54829,47.0,1.0,0,1,1,0,0,1,1,2.5
16507,35.4103201,-80.5793648,54829,30.0,1.0,1,1,1,0,0,1,0,3.5
16508,33.3778109,-111.9371266,51119,172.0,1.0,0,1,0,1,1,1,1,3.0
16509,33.37804,-111.95152,51119,30.0,1.0,1,0,1,0,1,1,1,2.0
16510,33.3631188,-111.9276224,51119,163.0,1.0,1,0,1,0,1,1,1,3.0
16511,33.3497773,-111.9010337,51119,184.0,1.0,1,1,1,0,1,1,1,3.0
16512,33.3774883907,-111.9073137338,51119,156.0,0.0,0,1,0,0,0,1,1,3.0
16513,33.3642689,-111.9124434,51119,49.0,1.0,1,1,1,0,0,1,1,2.0
16514,33.362493,-111.929061,51119,174.0,1.0,0,1,1,1,0,1,1,3.5
16515,33.350447,-111.92938,51119,530.0,1.0,1,1,1,0,1,1,1,4.0
16516,33.3796037,-111.9222579,51119,109.0,0.0,0,1,1,1,0,1,1,3.5
16517,33.3623276,-111.9126642,51119,131.0,1.0,0,1,1,1,0,1,1,4.0
16518,33.365051,-111.929165,51119,528.0,1.0,1,1,1,0,1,1,1,4.5
16519,33.378262,-111.906901,51119,149.0,1.0,1,1,1,0,1,1,1,3.5
16520,33.364198,-111.927609,51119,120.0,1.0,1,1,1,0,0,1,1,4.5
16521,33.3773905977,-111.9500653446,51119,225.0,1.0,1,1,1,0,1,1,1,4.5
16522,33.3549549,-111.8954715,51119,205.0,1.0,0,1,1,1,1,1,1,4.5
16523,33.3623752,-111.9112366,51119,86.0,0.0,0,0,1,1,0,1,1,3.5
16524,33.3633005087,-111.9094659036,51119,16.0,1.0,1,0,1,0,1,1,1,3.5
16525,33.3649138593,-111.9305216116,51119,154.0,1.0,1,1,1,0,0,1,1,4.0
16526,33.3778881709,-111.9376153002,51119,438.0,1.0,0,1,1,0,0,1,1,4.0
16527,33.3771903,-111.9520135,51119,43.0,0.0,0,1,1,0,1,1,1,2.5
16528,33.3783035278,-111.9061355591,51119,165.0,1.0,0,1,1,1,1,1,1,3.0
16529,33.363353,-111.962867,51119,102.0,1.0,0,1,1,0,0,1,1,4.0
16530,33.3777627,-111.9664326,51119,160.0,1.0,1,1,1,0,0,1,1,3.0
16531,33.3775286713,-111.9389585456,51119,281.0,1.0,0,1,1,0,0,1,1,3.5
16532,33.3778979,-111.9292867,51119,109.0,1.0,0,1,1,0,0,1,1,3.5
16533,33.3494706948,-111.9022512808,51119,87.0,1.0,0,1,1,0,1,1,1,3.0
16534,33.3628909681,-111.9106654231,51119,266.0,1.0,1,1,1,0,1,1,1,4.0
16535,33.377364058,-111.9083050298,51119,51.0,1.0,0,1,1,0,0,1,1,3.0
16536,33.3755635248,-111.9197692534,51119,260.0,1.0,0,1,1,1,1,1,1,3.0
16537,33.3771903,-111.9520135,51119,118.0,0.0,0,1,1,1,0,1,1,3.0
16538,33.3778256814,-111.9618281722,51119,32.0,1.0,1,0,1,0,1,1,1,1.5
16539,33.3787189,-111.9301978,51119,321.0,1.0,0,1,1,1,0,1,1,3.5
16540,33.3501281,-111.9286947,51119,42.0,0.0,1,1,1,0,0,1,1,4.0
16541,33.351139,-111.9634733,51119,119.0,1.0,0,0,1,0,1,1,1,3.5
16542,33.3633605,-111.9097009,51119,105.0,1.0,1,1,1,0,0,1,1,3.5
16543,33.3496408,-111.9105859,51119,30.0,0.0,1,1,1,0,0,1,1,3.0
16544,33.3779199,-111.9405712,51119,100.0,1.0,1,1,1,0,0,1,1,4.0
16545,33.363419,-111.9130587,51119,330.0,1.0,1,1,1,0,1,1,1,4.0
16546,33.377321,-111.9075112,51119,120.0,1.0,1,1,1,0,0,1,1,2.0
16547,33.377321,-111.9075112,51119,18.0,1.0,0,0,0,1,0,1,1,2.5
16548,33.3779113,-111.9381113,51119,222.0,1.0,1,1,1,0,0,1,1,3.5
16549,33.349711361,-111.929925579,51119,889.0,1.0,0,1,1,0,0,1,1,4.5
16550,33.3658739,-111.9117794,51119,129.0,1.0,1,1,1,0,0,1,1,4.0
16551,33.3782381,-111.9297441,51119,19.0,1.0,1,0,1,0,0,1,1,3.0
16552,33.3631806,-111.9291133,51119,45.0,1.0,1,0,1,0,1,1,1,1.5
16553,33.3759908,-111.9199185,51119,631.0,1.0,0,1,1,1,0,1,1,3.0
16554,33.363058,-111.930469,51119,54.0,1.0,1,1,1,0,1,1,1,3.0
16555,33.3621468,-111.9091421,51119,230.0,1.0,0,1,1,0,1,1,1,4.5
16556,33.3787585373,-111.9689735046,51119,69.0,1.0,1,1,1,0,1,1,1,3.0
16557,33.3774032593,-111.9086227417,51119,382.0,1.0,0,1,1,1,1,1,1,4.0
16558,33.3613781,-111.9103763,51119,239.0,1.0,0,1,1,0,1,1,1,2.5
16559,33.3785391,-111.9238199,51119,123.0,1.0,0,1,1,0,1,1,1,4.0
16560,33.3650242,-111.9292152,51119,10.0,0.0,1,1,1,1,1,1,1,3.5
16561,33.3632376,-111.926903,51119,17.0,1.0,1,0,1,0,0,1,1,2.0
16562,33.377776,-111.966816,51119,21.0,0.0,0,1,1,1,0,1,1,3.5
16563,33.3614346794,-111.9106558399,51119,36.0,0.0,1,0,1,0,0,1,1,2.5
16564,33.3613225565,-111.9102875143,51119,61.0,1.0,1,0,1,0,1,1,1,2.5
16565,33.3779782868,-111.9366172117,51119,221.0,0.0,1,1,1,1,1,1,1,3.5
16566,33.3499291,-111.9299471,51119,286.0,1.0,1,1,1,0,1,1,1,4.5
16567,33.3790335415,-111.9255186048,51119,108.0,1.0,0,1,1,0,1,1,1,4.0
16568,33.377865,-111.935588,51119,229.0,1.0,0,1,1,1,1,1,1,4.0
16569,33.3582293563,-111.9682530686,51119,3.0,1.0,1,0,0,0,0,1,1,3.5
16570,33.3777649,-111.9499280269,51119,40.0,1.0,1,1,1,0,0,1,1,1.5
16571,33.3625051,-111.9127472,51119,222.0,0.0,0,1,1,0,0,1,1,3.5
16572,33.3499798045,-111.9299481459,51119,9.0,1.0,1,1,0,0,0,1,1,4.5
16573,33.3642222,-111.9291702,51119,26.0,1.0,1,1,1,0,0,1,1,2.5
16574,33.3613469,-111.9107304,51119,16.0,0.0,0,1,1,1,0,1,1,4.0
16575,33.3787417579,-111.9663153,51119,404.0,1.0,0,1,1,1,1,1,1,3.0
